4 4
117 34 2
22 184 2
223 141 2
74 129 2
92 9 2
289 16 2
165 125 2
55 89 2
231 284 2
243 191 2
72 145 2
243 175 2
211 142 2
36 114 2
35 251 2
204 134 2
216 229 2
219 34 2
116 150 2
219 23 2
126 55 2
78 122 2
290 87 2
86 61 2
61 175 2
70 143 2
81 256 2
201 169 2
244 64 2
186 80 2
210 258 2
166 188 2
178 241 2
176 221 2
224 220 2
39 58 2
242 259 2
259 144 2
132 177 2
183 87 2
189 75 2
288 201 2
268 143 2
187 123 2
18 226 2
286 297 2
61 241 2
77 193 2
191 254 2
102 144 2
155 239 2
203 127 2
55 283 2
115 182 2
59 168 2
72 265 2
29 295 2
143 117 2
226 246 2
41 174 2
193 115 2
168 182 2
156 32 2
100 87 2
101 242 2
235 97 2
53 95 2
43 170 2
232 229 2
170 58 2
96 88 2
205 291 2
169 97 2
211 217 2
102 280 2
48 284 2
56 172 2
181 153 2
70 281 2
268 50 2
238 180 2
61 279 2
68 84 2
292 54 2
124 84 2
98 99 2
231 118 2
118 97 2
195 23 2
158 6 2
96 22 2
243 274 2
211 107 2
40 114 2
198 148 2
290 52 2
145 221 2
69 176 2
48 58 2
95 79 2
101 289 2
122 31 2
262 33 2
236 28 2
256 176 2
220 144 2
289 298 2
57 249 2
46 88 2
240 22 2
237 220 2
46 123 2
101 245 2
124 146 2
66 136 2
193 61 2
90 167 2
205 196 2
79 75 2
18 264 2
149 37 2
43 85 2
251 28 2
251 209 2
28 161 2
171 106 2
80 209 2
208 104 2
198 155 2
30 136 2
174 265 2
178 82 2
236 175 2
275 180 2
215 297 2
49 82 2
156 151 2
300 13 2
193 300 2
145 141 2
257 253 2
70 65 2
257 53 2
92 79 2
294 220 2
22 278 2
27 75 2
70 42 2
283 260 2
52 162 2
37 56 2
86 297 2
238 271 2
8 106 2
128 21 2
225 197 2
22 37 2
165 149 2
225 59 2
216 269 2
113 23 2
268 293 2
192 179 2
193 190 2
49 180 2
98 33 2
286 56 2
282 139 2
98 297 2
215 41 2
266 284 2
168 29 2
108 66 2
145 153 2
171 199 2
149 82 2
142 170 2
288 128 2
279 267 2
184 130 2
195 20 2
54 222 2
143 164 2
57 247 2
43 175 2
244 222 2
12 221 2
23 179 2
232 264 2
18 210 2
30 220 2
138 56 2
109 93 2
224 84 2
228 119 2
169 134 2
238 112 2
40 176 2
250 46 2
100 264 2
240 128 2
266 277 2
87 260 2
107 129 2
92 56 2
120 265 2
89 260 2
171 158 2
82 84 2
65 212 2
45 14 2
65 23 2
278 41 2
124 83 2
238 236 2
82 209 2
198 297 2
290 41 2
79 114 2
148 155 2
266 22 2
181 180 2
224 173 2
102 218 2
195 36 2
171 99 2
147 94 2
98 248 2
177 118 2
227 88 2
201 67 2
170 200 2
153 194 2
46 258 2
233 26 2
138 260 2
107 75 2
197 218 2
224 85 2
216 252 2
29 32 2
287 161 2
98 89 2
235 88 2
184 154 2
80 294 2
126 28 2
203 112 2
262 8 2
197 294 2
183 277 2
47 30 2
263 16 2
237 180 2
298 255 2
72 258 2
13 118 2
62 91 2
125 56 2
28 134 2
159 201 2
46 131 2
148 269 2
108 293 2
181 36 2
21 293 2
195 173 2
89 284 2
166 285 2
169 190 2
266 107 2
256 106 2
290 125 2
132 290 2
100 83 2
47 265 2
202 137 2
77 24 2
198 34 2
197 299 2
159 297 2
89 155 2
238 85 2
229 106 2
163 137 2
180 172 2
201 217 2
92 273 2
233 122 2
157 125 2
211 152 2
30 260 2
152 242 2
49 131 2
173 222 2
233 264 2
262 300 2
133 36 2
82 111 2
149 246 2
238 174 2
173 172 2
67 246 2
152 155 2
174 273 2
35 267 2
115 160 2
171 248 2
101 41 2
147 216 2
299 91 2
232 88 2
212 160 2
157 112 2
271 220 2
14 131 2
130 269 2
208 84 2
143 81 2
178 191 2
152 18 2
232 64 2
237 153 2
222 281 2
275 143 2
16 220 2
231 174 2
52 207 2
103 265 2
43 37 2
146 154 2
232 239 2
11 122 2
213 40 2
159 59 2
223 276 2
16 23 2
76 172 2
186 99 2
182 13 2
183 85 2
133 160 2
286 60 2
119 247 2
159 149 2
122 58 2
190 145 2
147 137 2
275 265 2
189 157 2
92 31 2
149 253 2
138 193 2
195 24 2
217 242 2
156 150 2
22 199 2
119 97 2
59 300 2
13 83 2
168 12 2
16 239 2
16 10 2
223 34 2
203 180 2
174 20 2
242 252 2
135 162 2
66 34 2
285 273 2
30 241 2
39 143 2
212 294 2
109 123 2
216 176 2
181 190 2
233 137 2
179 194 2
122 162 2
147 80 2
150 290 2
18 247 2
96 136 2
286 178 2
111 106 2
275 125 2
231 125 2
236 106 2
115 248 2
163 59 2
108 174 2
147 268 2
74 184 2
163 68 2
5 291 2
86 129 2
147 160 2
74 70 2
250 31 2
142 242 2
257 276 2
181 241 2
203 200 2
216 148 2
170 253 2
262 60 2
286 246 2
290 148 2
163 52 2
61 239 2
25 8 2
9 154 2
160 291 2
113 196 2
195 30 2
63 82 2
23 267 2
25 165 2
46 64 2
168 45 2
112 34 2
64 271 2
232 117 2
251 10 2
39 113 2
19 60 2
210 220 2
193 85 2
79 196 2
231 7 2
186 269 2
55 145 2
45 7 2
256 144 2
189 93 2
59 27 2
262 124 2
247 7 2
228 83 2
45 29 2
121 221 2
81 270 2
19 50 2
119 100 2
206 89 2
139 117 2
145 114 2
214 142 2
115 56 2
290 231 2
257 137 2
190 222 2
182 249 2
213 241 2
163 136 2
105 10 2
174 84 2
251 34 2
193 93 2
189 260 2
286 227 2
5 298 2
278 224 2
184 224 2
74 109 2
105 27 2
171 144 2
184 102 2
42 180 2
95 73 2
39 189 2
18 173 2
169 123 2
90 283 2
225 39 2
25 149 2
190 160 2
152 261 2
184 258 2
49 202 2
286 40 2
215 254 2
74 132 2
172 264 2
151 258 2
115 6 2
266 294 2
292 295 2
210 137 2
83 8 2
70 72 2
18 245 2
55 122 2
116 66 2
65 243 2
288 233 2
292 133 2
126 165 2
183 78 2
25 117 2
298 235 2
163 95 2
178 173 2
300 192 2
237 118 2
59 146 2
79 56 2
242 54 2
57 7 2
298 256 2
95 219 2
184 65 2
120 235 2
135 269 2
101 36 2
95 11 2
92 90 2
42 274 2
142 41 2
48 249 2
213 141 2
101 23 2
157 104 2
266 293 2
296 149 2
18 71 2
300 71 2
271 281 2
98 84 2
109 54 2
120 267 2
195 274 2
235 87 2
109 137 2
103 71 2
227 276 2
228 75 2
5 222 2
182 144 2
268 252 2
42 12 2
166 281 2
297 114 2
185 293 2
52 280 2
250 124 2
137 104 2
197 173 2
211 233 2
11 209 2
253 8 2
105 68 2
178 200 2
217 208 2
145 146 2
136 145 2
230 52 2
25 90 2
205 106 2
198 266 2
100 107 2
206 264 2
184 128 2
25 23 2
19 58 2
63 246 2
227 210 2
272 179 2
202 157 2
98 132 2
68 129 2
43 137 2
62 175 2
251 78 2
182 143 2
187 267 2
223 85 2
49 262 2
48 9 2
135 134 2
223 36 2
272 99 2
18 91 2
231 160 2
96 282 2
173 291 2
271 134 2
94 73 2
204 162 2
33 141 2
216 261 2
244 31 2
61 88 2
244 107 2
237 9 2
217 66 2
289 145 2
293 127 2
183 270 2
287 85 2
169 290 2
26 6 2
74 101 2
203 114 2
94 197 2
113 146 2
74 246 2
215 113 2
240 196 2
185 112 2
40 222 2
209 6 2
54 204 2
178 157 2
54 260 2
162 264 2
45 125 2
147 288 2
213 75 2
287 29 2
113 78 2
99 235 2
66 161 2
121 261 2
151 14 2
263 73 2
148 56 2
181 234 2
21 175 2
166 247 2
266 46 2
128 13 2
268 247 2
138 292 2
275 118 2
159 176 2
135 240 2
106 221 2
224 291 2
100 112 2
294 31 2
275 83 2
164 158 2
90 85 2
171 156 2
277 131 2
225 16 2
255 8 2
217 151 2
235 140 2
59 243 2
275 52 2
205 128 2
233 300 2
10 261 2
109 164 2
224 58 2
230 141 2
147 265 2
128 84 2
132 241 2
78 173 2
230 243 2
271 294 2
243 100 2
43 140 2
11 190 2
70 208 2
300 42 2
111 155 2
22 230 2
233 114 2
122 144 2
286 255 2
99 190 2
220 241 2
23 281 2
74 154 2
62 180 2
30 32 2
282 133 2
113 122 2
135 166 2
181 32 2
203 256 2
240 283 2
95 117 2
72 218 2
256 245 2
173 239 2
236 174 2
169 297 2
294 145 2
228 259 2
205 56 2
207 239 2
126 221 2
119 73 2
88 79 2
147 251 2
168 26 2
90 38 2
128 60 2
226 75 2
180 58 2
70 170 2
237 134 2
116 37 2
192 281 2
273 175 2
51 57 2
268 153 2
28 239 2
214 84 2
45 122 2
68 144 2
240 254 2
156 255 2
275 79 2
14 34 2
271 261 2
232 36 2
13 191 2
115 162 2
22 71 2
27 54 2
92 193 2
187 21 2
30 218 2
257 46 2
69 267 2
62 162 2
166 46 2
137 58 2
61 270 2
149 234 2
139 206 2
28 200 2
117 258 2
185 88 2
199 173 2
283 157 2
208 125 2
141 36 2
202 123 2
288 136 2
8 162 2
48 224 2
53 244 2
96 133 2
182 153 2
210 260 2
137 34 2
244 293 2
265 85 2
183 73 2
229 6 2
149 293 2
195 150 2
225 194 2
100 221 2
278 36 2
42 291 2
157 87 2
91 194 2
205 14 2
230 229 2
296 169 2
48 158 2
146 32 2
52 174 2
133 252 2
43 128 2
246 260 2
189 83 2
139 227 2
197 279 2
86 233 2
137 87 2
297 258 2
19 127 2
214 210 2
198 38 2
86 53 2
279 162 2
230 34 2
212 172 2
288 17 2
22 57 2
43 154 2
297 32 2
243 72 2
9 192 2
105 286 2
159 94 2
108 188 2
83 31 2
40 160 2
142 255 2
71 176 2
195 172 2
59 18 2
126 209 2
67 150 2
94 213 2
189 119 2
283 31 2
126 246 2
297 131 2
162 241 2
35 136 2
48 241 2
45 237 2
37 111 2
203 188 2
73 176 2
163 129 2
86 109 2
94 127 2
257 5 2
95 222 2
105 127 2
224 20 2
136 32 2
121 160 2
9 73 2
186 130 2
94 150 2
285 220 2
272 68 2
187 13 2
136 279 2
18 285 2
283 14 2
256 131 2
66 73 2
247 85 2
94 124 2
46 294 2
241 291 2
11 24 2
190 229 2
201 61 2
185 137 2
39 290 2
232 277 2
190 141 2
292 123 2
25 275 2
25 246 2
119 79 2
235 72 2
152 241 2
77 258 2
103 131 2
91 84 2
298 295 2
147 132 2
227 145 2
250 244 2
83 73 2
26 245 2
19 158 2
117 56 2
189 209 2
183 154 2
15 111 2
295 12 2
81 23 2
22 42 2
39 271 2
282 127 2
130 107 2
51 148 2
102 248 2
105 264 2
33 271 2
213 10 2
244 127 2
74 281 2
250 156 2
46 259 2
294 172 2
208 75 2
166 140 2
44 290 2
76 198 2
203 229 2
294 87 2
116 58 2
213 251 2
37 145 2
130 66 2
228 41 2
187 287 2
41 280 2
37 79 2
61 100 2
143 89 2
21 172 2
73 284 2
138 254 2
210 145 2
95 17 2
132 107 2
300 145 2
206 137 2
49 78 2
275 23 2
197 264 2
19 63 2
67 146 2
178 249 2
80 219 2
232 142 2
102 194 2
138 49 2
152 82 2
69 258 2
186 104 2
166 207 2
296 263 2
108 123 2
101 235 2
108 234 2
189 236 2
273 176 2
147 229 2
257 16 2
199 180 2
117 180 2
238 17 2
143 233 2
137 279 2
16 21 2
173 123 2
271 42 2
26 176 2
116 41 2
178 6 2
43 30 2
186 113 2
120 5 2
111 140 2
116 262 2
141 6 2
81 229 2
154 73 2
185 264 2
225 17 2
95 124 2
247 71 2
242 218 2
32 276 2
99 226 2
62 154 2
98 72 2
176 220 2
15 113 2
78 261 2
88 246 2
168 206 2
62 246 2
205 59 2
225 192 2
296 170 2
257 146 2
69 144 2
270 127 2
206 196 2
165 48 2
72 11 2
122 269 2
55 102 2
197 241 2
105 172 2
170 279 2
37 276 2
262 273 2
225 37 2
240 161 2
35 294 2
185 11 2
266 83 2
108 252 2
63 293 2
135 56 2
127 259 2
59 202 2
252 32 2
155 220 2
132 81 2
77 155 2
15 24 2
206 80 2
174 12 2
26 155 2
242 299 2
18 281 2
45 87 2
99 36 2
36 267 2
234 153 2
73 260 2
151 180 2
108 9 2
150 231 2
299 246 2
105 184 2
61 221 2
67 281 2
21 279 2
16 260 2
156 17 2
204 104 2
183 266 2
177 283 2
238 33 2
237 219 2
288 59 2
226 291 2
234 269 2
278 99 2
289 295 2
105 156 2
255 200 2
165 128 2
55 224 2
110 101 2
233 223 2
119 269 2
294 160 2
212 80 2
27 160 2
232 120 2
56 261 2
124 172 2
55 273 2
67 133 2
273 91 2
182 273 2
94 300 2
62 39 2
130 134 2
131 36 2
120 72 2
117 158 2
80 17 2
183 31 2
295 261 2
101 66 2
142 229 2
16 194 2
53 234 2
165 81 2
164 56 2
66 281 2
33 93 2
256 260 2
118 261 2
37 21 2
296 118 2
35 30 2
115 249 2
76 220 2
22 14 2
268 45 2
292 226 2
257 63 2
90 190 2
86 202 2
77 42 2
85 146 2
90 12 2
230 246 2
49 167 2
33 158 2
257 293 2
39 160 2
59 293 2
65 99 2
11 280 2
227 189 2
46 237 2
67 123 2
182 221 2
45 276 2
228 85 2
152 61 2
10 7 2
244 151 2
239 8 2
199 277 2
19 111 2
205 45 2
54 254 2
263 112 2
201 144 2
121 167 2
300 273 2
223 175 2
228 101 2
43 97 2
281 284 2
130 287 2
147 177 2
70 8 2
49 256 2
51 106 2
163 124 2
181 10 2
243 78 2
74 106 2
59 263 2
285 118 2
77 30 2
107 34 2
71 23 2
37 160 2
225 268 2
118 167 2
226 154 2
51 252 2
14 56 2
278 234 2
297 61 2
126 23 2
244 167 2
186 298 2
94 246 2
165 130 2
49 79 2
81 269 2
47 195 2
25 188 2
46 119 2
27 155 2
37 191 2
193 276 2
171 101 2
34 134 2
76 236 2
88 6 2
159 36 2
192 200 2
35 122 2
266 157 2
80 16 2
156 172 2
59 100 2
75 295 2
214 258 2
49 251 2
172 221 2
115 11 2
215 44 2
247 249 2
165 209 2
16 12 2
297 294 2
250 215 2
128 10 2
211 137 2
189 200 2
115 24 2
238 84 2
80 247 2
171 28 2
156 270 2
94 101 2
95 287 2
55 263 2
123 180 2
70 106 2
180 144 2
147 83 2
292 299 2
285 202 2
165 246 2
215 102 2
157 222 2
86 230 2
294 9 2
211 64 2
43 113 2
220 196 2
178 180 2
263 224 2
211 268 2
282 205 2
94 13 2
208 242 2
89 192 2
99 56 2
288 77 2
168 160 2
199 260 2
91 34 2
213 216 2
174 239 2
300 123 2
19 91 2
219 173 2
70 54 2
201 256 2
167 249 2
19 282 2
298 274 2
61 146 2
299 291 2
117 263 2
224 131 2
67 203 2
184 237 2
135 123 2
150 192 2
195 235 2
242 226 2
94 44 2
79 97 2
233 293 2
138 84 2
192 75 2
247 148 2
109 87 2
118 23 2
63 89 2
13 155 2
166 104 2
55 176 2
215 84 2
110 21 2
103 66 2
231 97 2
92 261 2
62 259 2
171 254 2
214 176 2
205 108 2
232 247 2
210 20 2
103 12 2
59 270 2
14 127 2
119 54 2
124 114 2
59 199 2
49 239 2
132 131 2
33 131 2
208 60 2
206 71 2
244 102 2
296 129 2
268 184 2
45 162 2
107 24 2
43 203 2
273 291 2
37 14 2
7 276 2
290 112 2
65 8 2
216 255 2
268 219 2
24 220 2
149 297 2
55 154 2
297 174 2
215 131 2
289 95 2
103 196 2
19 292 2
150 112 2
15 55 2
44 220 2
133 10 2
243 222 2
95 246 2
193 42 2
237 192 2
250 106 2
184 253 2
229 180 2
45 174 2
16 270 2
184 95 2
105 241 2
82 242 2
209 254 2
271 179 2
53 46 2
20 21 2
129 127 2
79 140 2
136 194 2
74 63 2
159 225 2
193 242 2
236 164 2
69 245 2
178 31 2
197 71 2
248 284 2
171 211 2
263 14 2
38 104 2
238 81 2
242 241 2
59 258 2
296 28 2
13 31 2
69 254 2
102 33 2
55 191 2
167 75 2
105 34 2
187 280 2
181 97 2
86 133 2
13 144 2
80 9 2
293 261 2
151 230 2
76 277 2
206 31 2
225 284 2
47 184 2
286 280 2
177 58 2
195 128 2
53 105 2
49 200 2
49 151 2
115 80 2
90 71 2
163 184 2
5 17 2
270 221 2
278 66 2
262 97 2
135 234 2
176 295 2
25 300 2
19 100 2
181 9 2
250 238 2
272 22 2
100 97 2
33 280 2
127 114 2
105 141 2
5 118 2
104 114 2
163 283 2
19 170 2
43 239 2
170 154 2
228 115 2
197 295 2
182 190 2
285 102 2
101 285 2
228 169 2
149 161 2
248 274 2
266 90 2
251 224 2
296 217 2
208 295 2
138 62 2
281 134 2
53 64 2
288 213 2
46 262 2
288 69 2
99 245 2
275 284 2
78 209 2
208 130 2
279 58 2
59 174 2
151 32 2
62 45 2
96 277 2
255 31 2
297 57 2
208 78 2
211 281 2
157 158 2
90 184 2
48 84 2
10 84 2
194 284 2
18 75 2
48 295 2
192 91 2
163 255 2
15 227 2
183 188 2
184 87 2
285 190 2
274 261 2
96 260 2
242 153 2
182 37 2
42 154 2
30 42 2
278 284 2
280 222 2
177 252 2
35 233 2
205 241 2
143 8 2
135 190 2
197 9 2
240 61 2
211 289 2
296 29 2
189 89 2
113 99 2
156 233 2
139 44 2
233 175 2
211 274 2
74 123 2
248 167 2
155 104 2
170 23 2
96 230 2
235 56 2
115 289 2
195 246 2
217 276 2
244 230 2
255 137 2
147 266 2
257 272 2
176 254 2
255 128 2
257 52 2
285 24 2
145 123 2
257 173 2
263 88 2
41 267 2
138 207 2
120 249 2
145 241 2
292 245 2
96 154 2
184 254 2
166 231 2
111 269 2
30 16 2
135 283 2
236 219 2
72 239 2
219 71 2
54 237 2
21 281 2
203 82 2
132 187 2
198 265 2
76 7 2
251 46 2
122 114 2
185 196 2
55 239 2
257 55 2
19 239 2
54 75 2
18 284 2
275 176 2
198 137 2
83 88 2
205 229 2
238 268 2
278 222 2
89 48 2
232 231 2
63 84 2
35 118 2
28 176 2
82 118 2
217 235 2
263 93 2
19 84 2
94 299 2
163 142 2
74 77 2
25 131 2
61 21 2
226 294 2
181 176 2
107 175 2
238 152 2
232 42 2
275 170 2
44 111 2
262 24 2
296 39 2
163 162 2
238 70 2
90 57 2
203 199 2
168 180 2
218 271 2
231 280 2
206 102 2
185 289 2
19 294 2
28 277 2
61 79 2
296 227 2
105 221 2
266 125 2
219 97 2
22 173 2
178 220 2
216 78 2
115 209 2
189 8 2
86 153 2
263 222 2
292 286 2
238 175 2
273 277 2
68 107 2
218 8 2
59 201 2
203 262 2
285 222 2
33 97 2
283 241 2
115 32 2
211 172 2
268 169 2
89 229 2
191 11 2
120 88 2
218 13 2
178 111 2
35 22 2
25 65 2
244 74 2
199 246 2
244 117 2
271 114 2
268 151 2
52 220 2
181 57 2
201 298 2
226 69 2
228 67 2
120 269 2
81 284 2
120 270 2
48 31 2
235 28 2
116 59 2
253 10 2
53 197 2
298 249 2
191 129 2
126 13 2
296 107 2
73 32 2
11 36 2
297 93 2
63 11 2
52 21 2
139 140 2
86 281 2
64 28 2
96 151 2
176 122 2
237 154 2
121 234 2
298 122 2
230 119 2
247 293 2
171 131 2
214 25 2
86 207 2
262 137 2
95 173 2
288 143 2
78 265 2
283 100 2
298 91 2
227 21 2
289 223 2
166 195 2
70 88 2
64 97 2
155 10 2
217 102 2
126 264 2
263 175 2
157 118 2
191 234 2
159 46 2
35 278 2
20 279 2
222 158 2
283 141 2
244 263 2
38 269 2
82 33 2
245 188 2
203 210 2
252 246 2
108 291 2
76 245 2
48 274 2
68 50 2
299 249 2
148 112 2
222 84 2
157 253 2
154 93 2
156 58 2
296 265 2
138 16 2
201 230 2
216 260 2
89 124 2
149 299 2
134 6 2
211 153 2
174 210 2
205 13 2
126 8 2
173 155 2
275 299 2
59 180 2
240 173 2
64 23 2
67 251 2
111 256 2
225 134 2
240 253 2
165 170 2
195 242 2
96 109 2
28 14 2
197 120 2
286 124 2
112 31 2
197 178 2
218 17 2
232 199 2
242 158 2
33 27 2
169 194 2
244 108 2
51 14 2
237 11 2
191 295 2
288 63 2
216 195 2
168 192 2
190 14 2
57 261 2
294 229 2
53 36 2
198 133 2
43 163 2
86 195 2
103 58 2
182 224 2
177 78 2
289 41 2
46 254 2
145 280 2
166 85 2
105 71 2
47 297 2
251 227 2
231 124 2
25 47 2
297 224 2
286 148 2
119 263 2
52 14 2
157 239 2
124 253 2
26 31 2
131 161 2
33 107 2
281 196 2
19 203 2
169 50 2
166 69 2
163 196 2
80 134 2
169 271 2
159 13 2
92 241 2
119 60 2
290 300 2
257 21 2
137 293 2
147 264 2
175 162 2
211 47 2
152 143 2
183 289 2
110 212 2
244 11 2
268 262 2
21 29 2
57 24 2
214 266 2
238 153 2
170 176 2
86 40 2
33 111 2
208 167 2
202 265 2
113 119 2
15 101 2
83 241 2
76 58 2
39 281 2
265 276 2
243 122 2
217 180 2
237 274 2
36 127 2
76 21 2
43 32 2
103 284 2
86 16 2
52 295 2
43 78 2
147 278 2
234 17 2
237 269 2
214 173 2
30 162 2
182 271 2
251 32 2
98 234 2
132 38 2
90 154 2
183 72 2
94 6 2
9 140 2
117 274 2
184 41 2
86 188 2
105 35 2
74 287 2
251 153 2
26 237 2
288 263 2
59 69 2
222 295 2
272 9 2
231 80 2
229 8 2
35 223 2
288 220 2
62 155 2
105 120 2
225 8 2
188 114 2
197 170 2
130 256 2
272 44 2
135 83 2
285 57 2
198 122 2
18 88 2
163 144 2
67 263 2
89 145 2
152 177 2
230 173 2
186 103 2
181 172 2
229 7 2
185 69 2
52 27 2
186 51 2
230 100 2
53 115 2
25 222 2
178 243 2
205 175 2
78 254 2
74 69 2
51 189 2
108 46 2
68 32 2
296 66 2
165 177 2
135 212 2
115 210 2
208 252 2
77 179 2
212 93 2
22 243 2
298 29 2
184 278 2
232 246 2
275 263 2
211 61 2
247 271 2
101 145 2
206 127 2
296 178 2
19 284 2
191 20 2
282 269 2
8 188 2
110 38 2
268 236 2
273 134 2
135 11 2
240 299 2
204 264 2
43 9 2
183 46 2
159 143 2
227 48 2
28 254 2
141 295 2
142 191 2
94 280 2
296 67 2
103 65 2
86 128 2
163 230 2
129 75 2
62 281 2
19 208 2
171 222 2
140 58 2
74 141 2
80 97 2
163 117 2
167 12 2
187 122 2
130 7 2
146 295 2
22 78 2
60 73 2
157 129 2
240 189 2
263 188 2
89 128 2
19 172 2
198 286 2
110 248 2
76 270 2
111 56 2
243 125 2
183 148 2
161 194 2
60 104 2
262 179 2
198 45 2
257 202 2
296 197 2
214 241 2
181 79 2
68 262 2
125 31 2
110 129 2
246 12 2
232 14 2
65 161 2
244 249 2
238 196 2
280 31 2
24 31 2
227 72 2
187 45 2
49 65 2
159 158 2
193 84 2
55 220 2
21 58 2
147 108 2
81 246 2
88 173 2
109 284 2
121 279 2
170 144 2
215 155 2
217 119 2
273 221 2
296 16 2
206 273 2
286 112 2
268 112 2
266 167 2
265 190 2
109 176 2
159 232 2
193 73 2
278 273 2
165 119 2
229 239 2
230 10 2
182 231 2
94 34 2
191 256 2
268 237 2
219 220 2
92 244 2
232 287 2
240 178 2
100 160 2
86 170 2
206 85 2
274 83 2
94 188 2
265 176 2
165 191 2
299 153 2
231 26 2
193 180 2
205 252 2
41 283 2
94 255 2
120 54 2
178 170 2
117 179 2
18 256 2
274 221 2
183 139 2
198 256 2
183 278 2
67 38 2
48 267 2
211 34 2
142 89 2
12 106 2
170 264 2
54 192 2
64 281 2
135 246 2
233 129 2
266 95 2
96 36 2
166 213 2
151 235 2
213 111 2
63 269 2
248 84 2
37 104 2
289 103 2
31 106 2
171 258 2
226 87 2
277 267 2
148 270 2
81 27 2
86 234 2
173 220 2
42 155 2
55 34 2
198 233 2
158 269 2
77 95 2
205 189 2
20 269 2
208 32 2
227 300 2
92 162 2
9 196 2
67 226 2
128 277 2
235 85 2
286 114 2
182 199 2
229 122 2
272 198 2
143 88 2
70 204 2
124 104 2
238 92 2
100 175 2
133 14 2
285 21 2
21 260 2
197 87 2
198 208 2
242 32 2
184 20 2
292 66 2
183 197 2
35 160 2
111 158 2
76 211 2
19 295 2
268 157 2
82 243 2
186 256 2
92 186 2
186 176 2
15 280 2
108 145 2
292 88 2
283 60 2
107 36 2
238 168 2
203 299 2
119 123 2
215 181 2
147 155 2
233 224 2
9 222 2
159 167 2
149 65 2
145 10 2
99 136 2
288 58 2
72 223 2
224 17 2
51 191 2
15 178 2
52 276 2
225 169 2
15 150 2
171 273 2
57 170 2
217 48 2
132 149 2
100 223 2
138 80 2
263 85 2
73 179 2
108 275 2
9 7 2
165 79 2
227 146 2
298 89 2
205 270 2
18 195 2
297 243 2
81 13 2
205 9 2
292 269 2
5 36 2
257 62 2
129 114 2
250 217 2
242 300 2
40 170 2
70 285 2
298 130 2
296 252 2
30 245 2
265 281 2
52 61 2
142 153 2
66 295 2
187 93 2
69 148 2
74 186 2
43 155 2
262 190 2
218 299 2
28 11 2
90 165 2
59 84 2
209 38 2
150 219 2
76 41 2
252 84 2
281 106 2
89 13 2
54 29 2
219 260 2
166 278 2
199 209 2
64 202 2
215 83 2
183 286 2
286 167 2
177 91 2
101 287 2
182 229 2
208 276 2
119 224 2
63 30 2
248 83 2
300 180 2
98 263 2
15 158 2
292 28 2
238 172 2
92 122 2
147 210 2
132 129 2
195 88 2
217 204 2
80 133 2
174 154 2
277 260 2
235 265 2
110 179 2
40 158 2
124 291 2
103 259 2
192 17 2
283 154 2
255 263 2
204 31 2
22 68 2
103 218 2
183 231 2
170 199 2
236 69 2
53 252 2
70 117 2
110 154 2
275 164 2
90 269 2
143 236 2
165 6 2
214 166 2
38 221 2
164 58 2
76 228 2
184 85 2
216 273 2
54 16 2
191 12 2
147 162 2
214 218 2
14 284 2
70 71 2
201 130 2
300 267 2
294 260 2
53 279 2
218 114 2
263 21 2
51 297 2
64 85 2
95 69 2
263 140 2
163 160 2
77 73 2
217 93 2
46 155 2
130 111 2
127 93 2
101 73 2
204 293 2
151 6 2
177 100 2
240 158 2
23 106 2
122 75 2
273 71 2
117 21 2
62 209 2
113 281 2
151 173 2
282 83 2
270 188 2
65 226 2
102 260 2
135 251 2
208 184 2
85 6 2
120 115 2
121 222 2
199 23 2
41 180 2
211 284 2
74 268 2
285 82 2
62 54 2
169 78 2
248 291 2
62 13 2
92 223 2
74 217 2
43 287 2
7 264 2
20 60 2
101 155 2
74 218 2
232 235 2
297 125 2
116 24 2
59 52 2
97 75 2
262 61 2
96 284 2
296 192 2
170 60 2
50 281 2
294 88 2
157 141 2
177 175 2
139 89 2
28 6 2
87 50 2
71 8 2
183 292 2
151 262 2
19 64 2
287 134 2
135 8 2
237 173 2
105 256 2
299 191 2
218 223 2
118 160 2
5 88 2
100 158 2
245 84 2
253 91 2
244 39 2
298 8 2
186 18 2
169 41 2
228 137 2
109 220 2
288 82 2
55 179 2
152 23 2
35 55 2
132 30 2
159 77 2
33 188 2
170 188 2
255 32 2
125 167 2
218 274 2
289 206 2
51 29 2
242 100 2
92 180 2
168 40 2
5 212 2
29 279 2
62 233 2
206 187 2
27 222 2
148 273 2
296 101 2
116 126 2
150 161 2
47 54 2
129 161 2
42 172 2
208 279 2
171 26 2
49 195 2
217 265 2
14 144 2
187 260 2
82 16 2
101 254 2
85 91 2
39 297 2
181 188 2
238 217 2
13 229 2
282 245 2
113 187 2
232 254 2
67 34 2
165 281 2
296 290 2
257 197 2
197 267 2
170 91 2
101 231 2
215 222 2
211 160 2
54 252 2
156 175 2
5 218 2
234 14 2
55 41 2
51 195 2
150 204 2
126 150 2
275 21 2
10 221 2
250 71 2
299 12 2
277 91 2
14 192 2
25 106 2
203 182 2
204 10 2
179 160 2
67 95 2
89 78 2
290 264 2
227 169 2
159 251 2
201 70 2
113 128 2
101 281 2
225 181 2
195 262 2
206 34 2
120 177 2
54 91 2
88 32 2
290 16 2
75 7 2
99 41 2
274 291 2
135 192 2
54 146 2
94 27 2
230 37 2
243 31 2
278 229 2
250 32 2
183 170 2
299 79 2
142 239 2
72 280 2
139 144 2
188 295 2
205 209 2
201 146 2
